material_label,paper_category,wavelength_um,emissivity,reflectivity,source_file
Masonry m.cap-Natural,Ceramic Coating,8.4413,0.91745,0.08255,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.4139,0.91445,0.08555,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.3866,0.91073,0.08927,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.3596,0.90933,0.09067,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.3327,0.90877,0.09123,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.306,0.90694,0.09306,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.2795,0.90694,0.09306,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.2531,0.907,0.093,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.2269,0.90706,0.09294,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.2008,0.90612,0.09388,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.175,0.90983,0.09017,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.1493,0.91127,0.08873,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.1237,0.91423,0.08577,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.0983,0.91701,0.08299,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.0731,0.91905,0.08095,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.048,0.92079,0.07921,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.0231,0.92301,0.07699,masonnat.prn
Emissivity of Asphalt,Ceramic Coating,13.9326,0.97924,0.02076,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.8581,0.97794,0.02206,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.7844,0.97684,0.02316,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.7115,0.9759,0.0241,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.6393,0.97505,0.02495,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.5679,0.97459,0.02541,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.4972,0.97454,0.02546,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.4273,0.97443,0.02557,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.3581,0.9745,0.0255,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.2896,0.97426,0.02574,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.2218,0.97444,0.02556,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.1546,0.97422,0.02578,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.0882,0.9743,0.0257,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,13.0224,0.97473,0.02527,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.9573,0.97528,0.02472,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.8929,0.97543,0.02457,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.829,0.97525,0.02475,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.7658,0.97486,0.02514,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.7033,0.97444,0.02556,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.6413,0.97386,0.02614,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.5799,0.97359,0.02641,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.5192,0.97369,0.02631,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.459,0.97364,0.02636,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.3994,0.97382,0.02618,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.3403,0.9735,0.0265,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.2818,0.9734,0.0266,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.2239,0.97338,0.02662,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.1665,0.97341,0.02659,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.1097,0.97324,0.02676,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,12.0533,0.97324,0.02676,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.9975,0.97349,0.02651,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.9422,0.97374,0.02626,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.8875,0.97358,0.02642,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.8332,0.9731,0.0269,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.7794,0.97227,0.02773,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.7261,0.97194,0.02806,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.6733,0.9717,0.0283,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.6209,0.9716,0.0284,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.569,0.97092,0.02908,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.5176,0.97038,0.02962,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.4667,0.97052,0.02948,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.4161,0.97034,0.02966,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.3661,0.97041,0.02959,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.3164,0.97032,0.02968,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.2672,0.97068,0.02932,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.2185,0.97089,0.02911,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.1701,0.97097,0.02903,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.1222,0.97111,0.02889,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.0746,0.97121,0.02879,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,11.0275,0.9714,0.0286,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.9808,0.97126,0.02874,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.9345,0.97103,0.02897,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.8885,0.97087,0.02913,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.8429,0.97093,0.02907,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.7978,0.97086,0.02914,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.753,0.97046,0.02954,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.7085,0.97029,0.02971,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.6645,0.97019,0.02981,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.6208,0.97021,0.02979,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.5774,0.96999,0.03001,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.5344,0.97019,0.02981,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.4918,0.97023,0.02977,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.4495,0.97039,0.02961,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.4075,0.97003,0.02997,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.3659,0.97015,0.02985,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.3246,0.97015,0.02985,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.2836,0.97023,0.02977,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.2429,0.96993,0.03007,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.2026,0.96969,0.03031,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.1626,0.96968,0.03032,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.1229,0.96936,0.03064,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.0835,0.96906,0.03094,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.0444,0.96855,0.03145,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,10.0057,0.96856,0.03144,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.9672,0.96865,0.03135,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.929,0.96905,0.03095,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.8911,0.96888,0.03112,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.8535,0.96884,0.03116,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.8162,0.96832,0.03168,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.7791,0.96843,0.03157,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.7424,0.96853,0.03147,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.7059,0.9688,0.0312,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.6697,0.96933,0.03067,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.6337,0.96948,0.03052,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.598,0.96952,0.03048,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.5626,0.96893,0.03107,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.5274,0.96864,0.03136,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.4925,0.96875,0.03125,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.4579,0.96891,0.03109,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.4235,0.96921,0.03079,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.3894,0.96918,0.03082,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.3555,0.9692,0.0308,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.3218,0.96921,0.03079,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.2884,0.96921,0.03079,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.2552,0.96909,0.03091,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.2223,0.96869,0.03131,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.1896,0.96821,0.03179,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.1571,0.96761,0.03239,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.1249,0.96701,0.03299,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.0929,0.9664,0.0336,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.0611,0.96597,0.03403,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,9.0295,0.96576,0.03424,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.9982,0.96568,0.03432,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.967,0.96545,0.03455,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.9361,0.9652,0.0348,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.9054,0.96542,0.03458,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.8749,0.96591,0.03409,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.8446,0.96664,0.03336,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.8145,0.96686,0.03314,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.7846,0.96727,0.03273,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.755,0.96768,0.03232,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.7255,0.96837,0.03163,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.6962,0.96927,0.03073,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.6671,0.9696,0.0304,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.6382,0.97037,0.02963,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.6095,0.97068,0.02932,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.581,0.97097,0.02903,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.5527,0.97074,0.02926,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.5246,0.97086,0.02914,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.4966,0.97128,0.02872,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.4688,0.97174,0.02826,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.4413,0.97195,0.02805,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.4139,0.97229,0.02771,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.3866,0.97265,0.02735,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.3596,0.97305,0.02695,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.3327,0.97358,0.02642,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.306,0.97397,0.02603,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.2795,0.97476,0.02524,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.2531,0.97499,0.02501,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.2269,0.97533,0.02467,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.2008,0.97576,0.02424,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.175,0.97653,0.02347,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.1493,0.97719,0.02281,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.1237,0.97749,0.02251,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.0983,0.97773,0.02227,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.0731,0.97796,0.02204,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.048,0.97823,0.02177,asphalt.prn
Emissivity of Asphalt,Ceramic Coating,8.0231,0.97812,0.02188,asphalt.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.9326,0.97891,0.02109,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.8581,0.98025,0.01975,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.7844,0.97652,0.02348,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.7115,0.97676,0.02324,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.6393,0.97748,0.02252,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.5679,0.9765,0.0235,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.4972,0.97519,0.02481,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.4273,0.9747,0.0253,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.3581,0.97366,0.02634,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.2896,0.9701,0.0299,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.2218,0.9712,0.0288,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.1546,0.97096,0.02904,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.0882,0.97021,0.02979,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,13.0224,0.97156,0.02844,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.9573,0.97028,0.02972,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.8929,0.96581,0.03419,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.829,0.96535,0.03465,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.7658,0.96432,0.03568,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.7033,0.96716,0.03284,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.6413,0.96847,0.03153,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.5799,0.96646,0.03354,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.5192,0.97031,0.02969,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.459,0.97428,0.02572,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.3994,0.97857,0.02143,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.3403,0.9813,0.0187,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.2818,0.98354,0.01646,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.2239,0.98205,0.01795,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.1665,0.98243,0.01757,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.1097,0.98239,0.01761,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,12.0533,0.97911,0.02089,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.9975,0.97631,0.02369,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.9422,0.97519,0.02481,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.8875,0.97359,0.02641,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.8332,0.97262,0.02738,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.7794,0.96988,0.03012,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.7261,0.96839,0.03161,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.6733,0.96892,0.03108,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.6209,0.96638,0.03362,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.569,0.96671,0.03329,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.5176,0.96631,0.03369,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.4667,0.96562,0.03438,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.4161,0.96535,0.03465,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.3661,0.96394,0.03606,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.3164,0.96361,0.03639,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.2672,0.96281,0.03719,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.2185,0.96483,0.03517,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.1701,0.9627,0.0373,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.1222,0.96358,0.03642,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.0746,0.96381,0.03619,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,11.0275,0.96412,0.03588,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.9808,0.96464,0.03536,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.9345,0.96453,0.03547,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.8885,0.96538,0.03462,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.8429,0.96594,0.03406,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.7978,0.96472,0.03528,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.753,0.96335,0.03665,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.7085,0.96399,0.03601,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.6645,0.963,0.037,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.6208,0.96332,0.03668,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.5774,0.96209,0.03791,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.5344,0.96066,0.03934,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.4918,0.95973,0.04027,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.4495,0.95969,0.04031,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.4075,0.95809,0.04191,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.3659,0.95783,0.04217,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.3246,0.95725,0.04275,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.2836,0.95528,0.04472,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.2429,0.95359,0.04641,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.2026,0.94995,0.05005,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.1626,0.9498,0.0502,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.1229,0.94836,0.05164,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.0835,0.94597,0.05403,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.0444,0.94277,0.05723,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,10.0057,0.94181,0.05819,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.9672,0.93961,0.06039,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.929,0.93894,0.06106,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.8911,0.93573,0.06427,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.8535,0.93288,0.06712,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.8162,0.93145,0.06855,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.7791,0.92895,0.07105,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.7424,0.92714,0.07286,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.7059,0.92384,0.07616,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.6697,0.92017,0.07983,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.6337,0.9166,0.0834,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.598,0.91245,0.08755,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.5626,0.90936,0.09064,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.5274,0.90476,0.09524,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.4925,0.90029,0.09971,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.4579,0.89831,0.10169,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.4235,0.88918,0.11082,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.3894,0.88287,0.11713,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.3555,0.87466,0.12534,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.3218,0.86898,0.13102,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.2884,0.86835,0.13165,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.2552,0.86601,0.13399,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.2223,0.86772,0.13228,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.1896,0.8679,0.1321,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.1571,0.86558,0.13442,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.1249,0.86549,0.13451,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.0929,0.86828,0.13172,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.0611,0.86771,0.13229,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,9.0295,0.86921,0.13079,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.9982,0.87129,0.12871,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.967,0.87232,0.12768,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.9361,0.87143,0.12857,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.9054,0.8732,0.1268,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.8749,0.87548,0.12452,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.8446,0.87713,0.12287,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.8145,0.87858,0.12142,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.7846,0.87857,0.12143,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.755,0.88179,0.11821,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.7255,0.88417,0.11583,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.6962,0.88616,0.11384,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.6671,0.89199,0.10801,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.6382,0.89611,0.10389,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.6095,0.89138,0.10862,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.581,0.88345,0.11655,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.5527,0.87811,0.12189,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.5246,0.87752,0.12248,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.4966,0.87441,0.12559,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.4688,0.87074,0.12926,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.4413,0.86563,0.13437,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.4139,0.85868,0.14132,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.3866,0.85433,0.14567,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.3596,0.85181,0.14819,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.3327,0.84701,0.15299,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.306,0.84322,0.15678,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.2795,0.8392,0.1608,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.2531,0.83715,0.16285,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.2269,0.8379,0.1621,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.2008,0.83825,0.16175,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.175,0.84538,0.15462,flagbuck.prn
Auyona Flagstone - Buckskin Color,Ceramic Coating,8.1493,0.85189,0.14811,flagbuck.prn
